Année,Mois,Jour,Saison,Consommation (MW),Production (MW),Energies renouvelables (MW),Température moyenne (°C),Température référence (°C),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW)
2019,12,16,3,3006940.0,3176212.0,858035.0,10.3,5.2,345147.0,1973030.0,235963.0,15743.0,552300.0,54029.0
2019,12,17,3,2935836.0,3218243.0,966915.0,11.6,5.1,296626.0,1954702.0,333523.0,17005.0,565206.0,51181.0
2019,12,18,3,2956612.0,3303531.0,878653.0,10.0,5.0,307893.0,2116985.0,271567.0,31832.0,523306.0,51948.0
2019,12,19,3,2886479.0,3438200.0,1106791.0,12.2,5.0,183568.0,2147841.0,518565.0,17920.0,515634.0,54672.0
2019,12,20,3,2825109.0,3331201.0,1070510.0,10.8,4.9,143464.0,2117227.0,480993.0,16829.0,516581.0,56107.0
2019,12,21,3,2698681.0,3273677.0,1021236.0,9.1,4.9,126698.0,2125743.0,424461.0,29809.0,510043.0,56923.0
2019,12,22,3,2634306.0,3167796.0,1076782.0,9.4,4.8,124301.0,1966713.0,511479.0,20907.0,488876.0,55520.0
2019,12,23,3,2837365.0,3240034.0,1039189.0,9.1,4.8,124274.0,2076571.0,420288.0,27251.0,537840.0,53810.0
2019,12,24,3,2675502.0,3291348.0,1063101.0,10.4,4.8,123072.0,2105175.0,472887.0,25404.0,509804.0,55006.0
2019,12,25,3,2439757.0,2955620.0,775134.0,8.4,4.7,124064.0,2056422.0,178776.0,35434.0,506358.0,54566.0
2019,12,26,3,2783909.0,3282420.0,900123.0,7.4,4.7,130173.0,2252124.0,276674.0,26642.0,542656.0,54151.0
2019,12,27,3,2767431.0,3390943.0,843243.0,9.2,4.7,238987.0,2308713.0,208610.0,25896.0,552806.0,55931.0
2019,12,28,3,2715478.0,3249139.0,715377.0,7.0,4.7,182108.0,2351654.0,104698.0,35843.0,518093.0,56743.0
2019,12,29,3,2870866.0,3197099.0,694068.0,3.3,4.6,146095.0,2356936.0,120161.0,33493.0,483732.0,56682.0
2019,12,30,3,3165077.0,3307075.0,707058.0,3.2,4.6,230893.0,2369124.0,95185.0,44777.0,512505.0,54591.0
2019,12,31,3,3198360.0,3369958.0,648156.0,3.0,4.6,324076.0,2397726.0,68083.0,34320.0,490224.0,55529.0
2020,1,1,0,2917733.0,3169621.0,556606.0,4.0,4.6,230486.0,2382529.0,84009.0,23299.0,392795.0,56503.0
2020,1,2,0,3118401.0,3449575.0,682877.0,6.1,4.6,353268.0,2413430.0,163437.0,22672.0,440595.0,56173.0
2020,1,3,0,3063858.0,3496051.0,818165.0,8.3,4.6,320910.0,2356976.0,349012.0,18321.0,395155.0,55677.0
2020,1,4,0,2924720.0,3221822.0,601896.0,6.7,4.6,303686.0,2316240.0,155887.0,29032.0,361730.0,55247.0
2020,1,5,0,2906471.0,3272170.0,521518.0,5.8,4.6,350330.0,2400322.0,77270.0,38305.0,351668.0,54275.0
2020,1,6,0,3355418.0,3536722.0,672150.0,4.3,4.6,370026.0,2494546.0,194491.0,36507.0,388218.0,52934.0
2020,1,7,0,3289933.0,3621621.0,736712.0,7.5,4.6,384597.0,2500312.0,197720.0,19946.0,463863.0,55183.0
2020,1,8,0,3146210.0,3582441.0,729306.0,9.4,4.7,360514.0,2492621.0,205775.0,28592.0,439181.0,55758.0
2020,1,9,0,3060030.0,3463664.0,962700.0,9.9,4.7,285535.0,2215429.0,457923.0,32956.0,415953.0,55868.0
2020,1,10,0,3108127.0,3446189.0,741506.0,8.0,4.7,320474.0,2384209.0,254106.0,21134.0,409811.0,56455.0
2020,1,11,0,2980059.0,3357936.0,550578.0,5.8,4.7,276026.0,2531332.0,165749.0,41465.0,286793.0,56571.0
2020,1,12,0,2942091.0,3327548.0,618764.0,5.8,4.7,180546.0,2528238.0,282901.0,38254.0,241607.0,56002.0
2020,1,13,0,3254999.0,3741426.0,825002.0,6.9,4.8,325856.0,2590568.0,305732.0,31367.0,433406.0,54497.0
2020,1,14,0,3230005.0,3651020.0,1030432.0,9.2,4.8,243093.0,2377495.0,588505.0,29823.0,358071.0,54033.0
2020,1,15,0,3160020.0,3562081.0,914382.0,9.5,4.8,287292.0,2360407.0,471978.0,25416.0,362924.0,54064.0
2020,1,16,0,3109897.0,3515767.0,797845.0,8.7,4.9,330607.0,2387315.0,332472.0,42772.0,367616.0,54985.0
2020,1,17,0,3108222.0,3633239.0,864709.0,8.3,4.9,355823.0,2412707.0,388356.0,16723.0,403422.0,56208.0
2020,1,18,0,3019341.0,3333981.0,603189.0,5.2,4.9,395146.0,2335646.0,157160.0,39735.0,350124.0,56170.0
2020,1,19,0,3067571.0,3401598.0,654665.0,4.0,5.0,368555.0,2378378.0,264046.0,43240.0,292388.0,54991.0
2020,1,20,0,3510366.0,3703008.0,844436.0,3.7,5.0,451353.0,2407219.0,265875.0,38238.0,486998.0,53325.0
2020,1,21,0,3593600.0,3647660.0,707432.0,3.4,5.1,465107.0,2475121.0,152708.0,30651.0,470265.0,53808.0
2020,1,22,0,3628788.0,3769142.0,777889.0,3.2,5.1,475253.0,2516000.0,200579.0,25532.0,498193.0,53585.0
2020,1,23,0,3609180.0,3758995.0,809221.0,3.8,5.2,475068.0,2474706.0,213474.0,19647.0,521639.0,54461.0
2020,1,24,0,3518990.0,3571629.0,682431.0,4.0,5.2,439608.0,2449590.0,62509.0,30909.0,533889.0,55124.0
2020,1,25,0,3202322.0,3409979.0,603688.0,5.1,5.2,420637.0,2385654.0,66007.0,31881.0,449411.0,56389.0
2020,1,26,0,2966915.0,3350084.0,617145.0,6.9,5.3,404366.0,2328573.0,197706.0,24357.0,339443.0,55639.0
2020,1,27,0,3274289.0,3620915.0,924081.0,7.8,5.3,355803.0,2341031.0,443830.0,15895.0,409522.0,54834.0
2020,1,28,0,3323520.0,3826674.0,1039378.0,7.5,5.4,381529.0,2405767.0,564752.0,29721.0,390369.0,54536.0
2020,1,29,0,3283726.0,3499749.0,879065.0,7.6,5.4,333254.0,2287430.0,329398.0,36945.0,457253.0,55469.0
2020,1,30,0,3237866.0,3663330.0,889367.0,8.9,5.5,370770.0,2403193.0,389891.0,21340.0,422758.0,55378.0
2020,1,31,0,2967656.0,3476602.0,830034.0,11.6,5.5,312990.0,2333578.0,341684.0,32564.0,400763.0,55023.0
2020,2,1,0,2672265.0,3216262.0,897043.0,11.5,5.6,138401.0,2180818.0,466481.0,25843.0,349687.0,55032.0
2020,2,2,0,2528141.0,3241866.0,911960.0,12.6,5.6,140733.0,2189173.0,466852.0,30911.0,359067.0,55130.0
2020,2,3,0,2803118.0,3518629.0,888016.0,12.8,5.7,237510.0,2393103.0,381314.0,42105.0,411229.0,53368.0
2020,2,4,0,3049602.0,3722823.0,995711.0,8.2,5.8,263279.0,2463833.0,486215.0,46397.0,411206.0,51893.0
2020,2,5,0,3179931.0,3660244.0,741260.0,6.8,5.8,374939.0,2544045.0,117268.0,58672.0,513125.0,52195.0
2020,2,6,0,3281237.0,3654364.0,833642.0,4.8,5.9,368801.0,2451921.0,166677.0,63110.0,551295.0,52560.0
2020,2,7,0,3274007.0,3796128.0,878369.0,6.1,5.9,414717.0,2503042.0,238856.0,56970.0,526972.0,55571.0
2020,2,8,0,2888443.0,3442207.0,682911.0,8.2,6.0,269531.0,2489765.0,203062.0,40614.0,382874.0,56361.0
2020,2,9,0,2740059.0,3271525.0,986626.0,9.9,6.0,141086.0,2143813.0,559497.0,39126.0,331638.0,56365.0
2020,2,10,0,2965098.0,3470667.0,1060975.0,11.6,6.1,151922.0,2257770.0,578510.0,33618.0,394079.0,54768.0
2020,2,11,0,3112416.0,3573778.0,1058053.0,8.6,6.1,192973.0,2322752.0,558041.0,35532.0,409333.0,55147.0
2020,2,12,0,3192455.0,3621813.0,873131.0,6.9,6.2,349209.0,2399473.0,331636.0,55689.0,431238.0,54568.0
2020,2,13,0,3226851.0,3849773.0,1093708.0,8.2,6.2,410336.0,2345729.0,549151.0,28452.0,461894.0,54211.0
2020,2,14,0,3045107.0,3663935.0,855159.0,9.5,6.3,408771.0,2400005.0,231973.0,55139.0,513217.0,54830.0
2020,2,15,0,2759133.0,3351422.0,913588.0,9.4,6.4,149585.0,2288249.0,393355.0,64003.0,399383.0,56847.0
2020,2,16,0,2536468.0,3042653.0,1004126.0,12.4,6.4,138586.0,1899941.0,589060.0,40220.0,318423.0,56423.0
2020,2,17,0,2918433.0,3466152.0,955050.0,9.4,6.5,206720.0,2304382.0,447940.0,25594.0,426457.0,55059.0
2020,2,18,0,3082204.0,3586639.0,962899.0,7.6,6.5,219609.0,2404131.0,418621.0,62350.0,426632.0,55296.0
2020,2,19,0,3111945.0,3601496.0,925519.0,7.9,6.6,306937.0,2369040.0,337676.0,51676.0,481633.0,54534.0
2020,2,20,0,3071705.0,3528636.0,1004213.0,8.4,6.7,343326.0,2181097.0,406659.0,65904.0,475743.0,55907.0
2020,2,21,0,3089229.0,3511780.0,861995.0,7.2,6.7,330549.0,2319236.0,248619.0,67548.0,490534.0,55294.0
2020,2,22,0,2812568.0,3152566.0,888346.0,8.5,6.8,152254.0,2111966.0,405141.0,75612.0,351772.0,55821.0
2020,2,23,0,2583728.0,3098639.0,894587.0,10.8,6.8,144400.0,2059652.0,481676.0,61672.0,294794.0,56445.0
2020,2,24,0,2834403.0,3428329.0,924122.0,11.0,6.9,238714.0,2265493.0,397704.0,63816.0,406648.0,55954.0
2020,2,25,0,2954539.0,3452995.0,996312.0,8.7,7.0,236205.0,2220478.0,492702.0,37806.0,410593.0,55211.0
2020,2,26,0,3200599.0,3723648.0,1091474.0,6.0,7.0,362578.0,2269596.0,463195.0,54738.0,518685.0,54856.0
2020,2,27,0,3277774.0,3696011.0,1110172.0,6.5,7.1,399972.0,2185867.0,436816.0,25264.0,595305.0,52787.0
2020,2,28,0,3221243.0,3604858.0,963923.0,7.2,7.2,377988.0,2262947.0,342514.0,49059.0,518659.0,53691.0
2020,2,29,0,2818991.0,3267121.0,1040553.0,9.4,7.2,141799.0,2084769.0,585140.0,29711.0,371718.0,53984.0
2020,3,1,0,2734714.0,3052245.0,922813.0,8.1,7.2,136344.0,1993088.0,427657.0,43906.0,396629.0,54621.0
2020,3,2,0,3117298.0,3543380.0,943569.0,7.3,7.3,328809.0,2271002.0,343448.0,32975.0,513805.0,53341.0
2020,3,3,0,3253393.0,3451323.0,781360.0,5.7,7.4,403260.0,2266703.0,172528.0,33914.0,522336.0,52582.0
2020,3,4,0,3243906.0,3478110.0,825516.0,6.8,7.5,383767.0,2268827.0,197746.0,32050.0,542796.0,52924.0
2020,3,5,0,3138565.0,3540188.0,988592.0,9.0,7.5,375305.0,2176291.0,373990.0,19090.0,540434.0,55078.0
2020,3,6,0,3181820.0,3540614.0,983619.0,6.9,7.6,342177.0,2214818.0,339247.0,48472.0,540339.0,55561.0
2020,3,7,0,2901401.0,3266587.0,808607.0,7.6,7.7,297847.0,2160133.0,175349.0,61638.0,515897.0,55723.0
2020,3,8,0,2713087.0,3156713.0,978294.0,8.9,7.8,162028.0,2016391.0,413111.0,54829.0,453593.0,56761.0
2020,3,9,0,3014804.0,3483896.0,1010848.0,8.3,7.8,310427.0,2162621.0,328997.0,60889.0,566374.0,54588.0
2020,3,10,0,3031598.0,3496514.0,1136142.0,10.4,7.9,233583.0,2126789.0,549822.0,38536.0,491845.0,55939.0
2020,3,11,0,2808796.0,3411912.0,1069891.0,13.0,8.0,262743.0,2079278.0,471612.0,61006.0,479760.0,57513.0
2020,3,12,0,2797908.0,3229288.0,1013440.0,11.0,8.1,242761.0,1973087.0,402780.0,47374.0,506002.0,57284.0
2020,3,13,0,2845479.0,3212666.0,910811.0,8.7,8.2,288850.0,2013005.0,230056.0,80934.0,541757.0,58064.0
2020,3,14,0,2632155.0,3136931.0,805842.0,8.8,8.2,322003.0,2009086.0,162609.0,69000.0,516428.0,57805.0
2020,3,15,0,2428427.0,2691418.0,793439.0,10.2,8.3,143444.0,1754535.0,223757.0,83738.0,429272.0,56672.0
2020,3,16,0,2689092.0,3113121.0,746384.0,10.1,8.4,321499.0,2045238.0,124720.0,37761.0,529335.0,54568.0
2020,3,17,0,2578895.0,3069851.0,671287.0,11.1,8.5,347811.0,2050753.0,44295.0,55592.0,516456.0,54944.0
2020,3,18,0,2390248.0,2944972.0,693745.0,11.9,8.6,269651.0,1981576.0,36036.0,89241.0,511007.0,57461.0
2020,3,19,0,2274910.0,2963750.0,721021.0,12.7,8.7,275343.0,1967386.0,79946.0,85930.0,496968.0,58177.0
2020,3,20,0,2217839.0,2956398.0,880990.0,12.2,8.8,137722.0,1937686.0,236226.0,86888.0,499683.0,58193.0
2020,3,21,0,2197342.0,2687835.0,912903.0,9.6,8.9,127432.0,1647500.0,379169.0,78434.0,397776.0,57524.0
2020,3,22,0,2221668.0,2534431.0,874888.0,9.0,9.0,127026.0,1532517.0,397174.0,70881.0,349413.0,57420.0
2020,3,23,0,2388615.0,2867373.0,863752.0,8.7,9.1,153512.0,1850109.0,335614.0,71527.0,400069.0,56542.0
2020,3,24,0,2443687.0,2964820.0,838393.0,7.9,9.2,170743.0,1955684.0,255260.0,79050.0,448747.0,55336.0
2020,3,25,0,2489475.0,2958755.0,818826.0,6.8,9.3,160912.0,1979017.0,242038.0,96024.0,424786.0,55978.0
2020,3,26,0,2528875.0,2932700.0,848303.0,6.5,9.4,149224.0,1935173.0,278896.0,87790.0,424939.0,56678.0
2020,3,27,0,2480951.0,2818448.0,758630.0,7.8,9.5,153403.0,1906415.0,145429.0,90210.0,466631.0,56360.0
2020,3,28,0,2257843.0,2631501.0,760733.0,9.9,9.7,129227.0,1741541.0,236610.0,95287.0,370850.0,57986.0
2020,3,29,0,2312179.0,2568110.0,981655.0,7.4,9.8,123159.0,1463296.0,563698.0,61633.0,298598.0,57726.0
2020,3,30,0,2654111.0,3062763.0,1038339.0,5.4,9.9,142265.0,1882159.0,485374.0,56838.0,440262.0,55865.0
2020,3,31,0,2597068.0,3038524.0,930479.0,7.1,10.0,199929.0,1908116.0,345062.0,88128.0,441959.0,55330.0
2020,4,1,1,2514418.0,2894573.0,766125.0,7.9,10.1,145027.0,1983421.0,174750.0,86208.0,450741.0,54426.0
2020,4,2,1,2492959.0,2817438.0,673608.0,7.7,10.2,86672.0,2057158.0,99116.0,85649.0,435038.0,53805.0
2020,4,3,1,2410884.0,2780613.0,690838.0,9.2,10.3,62331.0,2027444.0,73313.0,98479.0,465167.0,53879.0
2020,4,4,1,2193083.0,2604804.0,626717.0,10.8,10.5,41873.0,1936214.0,115466.0,113468.0,343384.0,54399.0
2020,4,5,1,1997521.0,2166620.0,668794.0,13.7,10.6,30948.0,1466878.0,292465.0,107673.0,214686.0,53970.0
2020,4,6,1,2118371.0,2515885.0,647979.0,12.9,10.7,30763.0,1837143.0,219794.0,73467.0,302685.0,52033.0
2020,4,7,1,2121719.0,2671888.0,574206.0,14.5,10.8,29414.0,2068268.0,93855.0,86693.0,342440.0,51218.0
2020,4,8,1,2055632.0,2639855.0,550672.0,15.4,11.0,29090.0,2060093.0,65018.0,93056.0,339703.0,52895.0
2020,4,9,1,2009054.0,2559737.0,578216.0,15.9,11.1,30272.0,1951249.0,64392.0,109107.0,351434.0,53283.0
2020,4,10,1,1950721.0,2497327.0,587236.0,16.5,11.2,29395.0,1880696.0,118480.0,108976.0,305326.0,54454.0
2020,4,11,1,1822299.0,2285278.0,523778.0,16.2,11.3,29010.0,1732490.0,65492.0,105025.0,297876.0,55385.0
2020,4,12,1,1761907.0,2156476.0,493653.0,15.6,11.5,29303.0,1633520.0,72466.0,84962.0,280668.0,55557.0
2020,4,13,1,1812814.0,2006070.0,663133.0,13.5,11.6,29326.0,1313611.0,324827.0,65237.0,219303.0,53766.0
2020,4,14,1,2051838.0,2603831.0,778660.0,10.9,11.7,32161.0,1793010.0,291003.0,116664.0,318182.0,52811.0
2020,4,15,1,2099380.0,2686638.0,719524.0,13.0,11.9,30763.0,1936351.0,224448.0,105874.0,336666.0,52536.0
2020,4,16,1,2042414.0,2567395.0,630864.0,15.8,12.0,30366.0,1906165.0,136315.0,88424.0,352514.0,53611.0
2020,4,17,1,1981630.0,2509466.0,571240.0,16.2,12.1,30848.0,1907378.0,97489.0,76605.0,342325.0,54821.0
2020,4,18,1,1828123.0,2372732.0,514758.0,16.0,12.3,30217.0,1827757.0,54229.0,76260.0,328620.0,55649.0
2020,4,19,1,1789812.0,2074077.0,499519.0,14.4,12.4,31382.0,1543176.0,128618.0,37813.0,277484.0,55604.0
2020,4,20,1,1999697.0,2259677.0,661520.0,14.8,12.5,29471.0,1568686.0,261609.0,43206.0,302952.0,53753.0
2020,4,21,1,2043924.0,2283719.0,628842.0,14.6,12.7,28930.0,1625947.0,227417.0,38167.0,308274.0,54984.0
2020,4,22,1,2043925.0,2341420.0,581493.0,15.4,12.8,30596.0,1729331.0,146956.0,56183.0,323288.0,55066.0
2020,4,23,1,2018852.0,2509623.0,606109.0,16.1,12.9,28188.0,1875326.0,54484.0,81757.0,413964.0,55904.0
2020,4,24,1,1974699.0,2371275.0,537895.0,16.2,13.1,27801.0,1805579.0,41662.0,93438.0,346049.0,56746.0
2020,4,25,1,1814508.0,2211250.0,511219.0,15.4,13.2,27166.0,1672865.0,75193.0,92678.0,286526.0,56822.0
2020,4,26,1,1768065.0,2145959.0,483908.0,14.9,13.3,27047.0,1635004.0,36273.0,88664.0,302864.0,56107.0
2020,4,27,1,1971523.0,2347663.0,575447.0,15.0,13.4,45811.0,1726405.0,54404.0,61064.0,405816.0,54163.0
2020,4,28,1,2049497.0,2537238.0,739391.0,13.8,13.6,51111.0,1746736.0,235999.0,65499.0,384698.0,53195.0
2020,4,29,1,2092925.0,2532124.0,784687.0,12.9,13.7,28989.0,1718448.0,285240.0,80923.0,364516.0,54008.0
2020,4,30,1,2111404.0,2555620.0,872046.0,12.2,13.8,27850.0,1655724.0,416161.0,64220.0,337644.0,54021.0
2020,5,1,1,1908457.0,2205760.0,782857.0,12.8,14.0,26914.0,1395989.0,353812.0,48677.0,324728.0,55640.0
2020,5,2,1,1913171.0,2258007.0,713010.0,13.7,14.1,28300.0,1516697.0,195333.0,63013.0,400408.0,54256.0
2020,5,3,1,1846271.0,2289598.0,641870.0,15.3,14.2,33471.0,1614257.0,78970.0,93219.0,415686.0,53995.0
2020,5,4,1,2022484.0,2504284.0,690676.0,16.9,14.3,60085.0,1753523.0,96200.0,109779.0,432779.0,51918.0
2020,5,5,1,2050379.0,2618211.0,803755.0,15.6,14.5,77780.0,1736676.0,214068.0,89689.0,449016.0,50982.0
2020,5,6,1,2030994.0,2519287.0,735590.0,16.2,14.6,92766.0,1690931.0,98371.0,116821.0,468565.0,51833.0
2020,5,7,1,2006358.0,2431679.0,693400.0,16.9,14.7,95395.0,1642884.0,65076.0,115553.0,459242.0,53529.0
2020,5,8,1,1810963.0,2439885.0,660870.0,17.9,14.8,48320.0,1730695.0,88716.0,97354.0,420501.0,54299.0
2020,5,9,1,1775559.0,2290434.0,651166.0,18.1,14.9,33340.0,1605928.0,79903.0,81508.0,435668.0,54087.0
2020,5,10,1,1742220.0,2173668.0,624958.0,16.6,15.1,27029.0,1521681.0,152498.0,41189.0,378763.0,52508.0
2020,5,11,1,2087727.0,2605962.0,1018625.0,11.4,15.2,30496.0,1556841.0,502309.0,42863.0,423636.0,49817.0
2020,5,12,1,2197424.0,2679967.0,830715.0,10.5,15.3,119774.0,1729478.0,195861.0,77082.0,507173.0,50599.0
2020,5,13,1,2234995.0,2789608.0,873747.0,11.5,15.4,181984.0,1733877.0,247665.0,52933.0,521442.0,51707.0
2020,5,14,1,2241753.0,2848830.0,1012828.0,11.9,15.6,91743.0,1744259.0,383216.0,72123.0,505836.0,51653.0
2020,5,15,1,2185391.0,2714085.0,920500.0,12.9,15.7,83393.0,1710192.0,236925.0,93432.0,537691.0,52452.0
2020,5,16,1,1945340.0,2270454.0,741484.0,14.1,15.8,34604.0,1494366.0,109230.0,99243.0,479073.0,53938.0
2020,5,17,1,1817323.0,2109040.0,701739.0,15.1,15.9,38256.0,1369045.0,108001.0,116709.0,423389.0,53640.0
2020,5,18,1,2041505.0,2528051.0,759264.0,16.8,16.0,61688.0,1707099.0,95284.0,124911.0,487488.0,51581.0
2020,5,19,1,2059132.0,2664876.0,767306.0,18.0,16.1,140406.0,1757164.0,135171.0,125098.0,454659.0,52378.0
2020,5,20,1,2045356.0,2663838.0,746987.0,20.1,16.2,201835.0,1715016.0,99672.0,125344.0,468214.0,53757.0
2020,5,21,1,1828331.0,2334834.0,647728.0,21.4,16.3,108268.0,1578838.0,51143.0,119672.0,420645.0,56268.0
2020,5,22,1,1903649.0,2337526.0,718095.0,20.1,16.4,44129.0,1575302.0,151195.0,105226.0,406133.0,55541.0
2020,5,23,1,1805302.0,2086403.0,700937.0,16.0,16.6,30657.0,1354809.0,204794.0,66131.0,372776.0,57236.0
2020,5,24,1,1718104.0,1889961.0,639134.0,15.4,16.7,34784.0,1216043.0,124046.0,114564.0,343813.0,56711.0
2020,5,25,1,1998056.0,2382883.0,709220.0,17.8,16.8,101458.0,1572205.0,107433.0,123967.0,424196.0,53624.0
2020,5,26,1,2056241.0,2573825.0,783942.0,19.2,16.9,122342.0,1667541.0,172147.0,127237.0,430764.0,53794.0
2020,5,27,1,2054596.0,2549503.0,761200.0,19.6,17.0,137723.0,1650580.0,164073.0,123168.0,419911.0,54048.0
2020,5,28,1,2059569.0,2519351.0,791707.0,19.4,17.1,105656.0,1621988.0,192725.0,125504.0,419219.0,54259.0
2020,5,29,1,2028960.0,2580883.0,814559.0,19.2,17.2,111587.0,1654737.0,225871.0,121265.0,412222.0,55201.0
2020,5,30,1,1823156.0,2245817.0,705483.0,19.1,17.3,52462.0,1487872.0,166543.0,121268.0,361651.0,56021.0
2020,5,31,1,1709708.0,2010424.0,672193.0,19.3,17.4,38960.0,1299271.0,212109.0,114963.0,289503.0,55618.0
2020,6,1,1,1794895.0,2154965.0,625743.0,19.8,17.5,51265.0,1477957.0,151771.0,101920.0,317273.0,54779.0
2020,6,2,1,2058931.0,2444542.0,625517.0,21.0,17.6,149946.0,1669079.0,55667.0,115586.0,401230.0,53034.0
2020,6,3,1,2094175.0,2499593.0,643639.0,19.2,17.7,195158.0,1660796.0,74142.0,91349.0,426110.0,52038.0
2020,6,4,1,2097301.0,2566678.0,691419.0,15.1,17.8,189230.0,1686029.0,148216.0,63836.0,425690.0,53677.0
2020,6,5,1,2081592.0,2580424.0,898875.0,14.7,17.9,48195.0,1633354.0,358444.0,71117.0,413849.0,55465.0
2020,6,6,1,1861232.0,2104540.0,804964.0,15.4,18.0,26891.0,1272685.0,294176.0,87073.0,368636.0,55079.0
2020,6,7,1,1771767.0,2079335.0,663959.0,14.6,18.1,58656.0,1356720.0,93934.0,91631.0,424332.0,54062.0
2020,6,8,1,2060660.0,2414794.0,727211.0,14.9,18.2,194957.0,1492626.0,119305.0,97349.0,458158.0,52399.0
2020,6,9,1,2136384.0,2455789.0,729189.0,14.5,18.3,207881.0,1518719.0,133355.0,86243.0,457745.0,51846.0
2020,6,10,1,2148970.0,2428547.0,678108.0,14.8,18.4,212839.0,1537600.0,60999.0,81966.0,482001.0,53142.0
2020,6,11,1,2150430.0,2374856.0,683024.0,15.7,18.5,208591.0,1483241.0,115448.0,66282.0,448458.0,52836.0
2020,6,12,1,2123518.0,2444172.0,785470.0,16.4,18.6,196951.0,1461751.0,193631.0,76470.0,461496.0,53873.0
2020,6,13,1,1889519.0,2187671.0,720330.0,16.6,18.7,128596.0,1338745.0,146641.0,79334.0,439550.0,54805.0
2020,6,14,1,1786937.0,2129062.0,724287.0,17.2,18.8,80840.0,1323935.0,121392.0,104528.0,444119.0,54248.0
2020,6,15,1,2076829.0,2345756.0,730194.0,17.5,18.9,190421.0,1425141.0,100292.0,99869.0,477438.0,52595.0
2020,6,16,1,2133681.0,2255519.0,682023.0,17.3,19.0,213034.0,1360462.0,62913.0,87488.0,479175.0,52447.0
2020,6,17,1,2136037.0,2305743.0,685608.0,16.6,19.1,205051.0,1415084.0,57519.0,91438.0,484150.0,52501.0
2020,6,18,1,2138422.0,2379482.0,724621.0,16.5,19.1,202402.0,1452459.0,82857.0,94060.0,493919.0,53785.0
2020,6,19,1,2105020.0,2393400.0,726567.0,17.0,19.2,208037.0,1458796.0,83744.0,106810.0,481711.0,54302.0
2020,6,20,1,1888388.0,2203547.0,616957.0,18.8,19.3,179826.0,1406764.0,40892.0,115838.0,405939.0,54288.0
2020,6,21,1,1780180.0,2135993.0,679539.0,18.8,19.4,86141.0,1370313.0,160068.0,107528.0,358782.0,53161.0
2020,6,22,1,2092276.0,2275548.0,673142.0,19.7,19.5,194599.0,1407807.0,71659.0,123295.0,426913.0,51275.0
2020,6,23,1,2162434.0,2222121.0,681277.0,22.3,19.6,211707.0,1329137.0,102957.0,130113.0,398819.0,49388.0
2020,6,24,1,2203909.0,2269613.0,764604.0,24.7,19.7,206093.0,1298916.0,169316.0,126084.0,419612.0,49592.0
2020,6,25,1,2235094.0,2259549.0,689741.0,25.0,19.8,210800.0,1359008.0,105615.0,117179.0,414556.0,52391.0
2020,6,26,1,2181728.0,2265112.0,711610.0,22.6,19.8,200114.0,1353388.0,131199.0,92493.0,435749.0,52169.0
2020,6,27,1,1920474.0,2294100.0,784353.0,20.9,19.9,168812.0,1340935.0,252961.0,97979.0,380008.0,53405.0
2020,6,28,1,1817115.0,1969543.0,659984.0,19.7,20.0,75360.0,1234199.0,195318.0,80275.0,331153.0,53238.0
2020,6,29,1,2114795.0,2201847.0,757237.0,19.1,20.1,168124.0,1276486.0,216605.0,100199.0,389123.0,51310.0
2020,6,30,1,2170451.0,2157284.0,723504.0,19.8,20.1,190911.0,1242869.0,186932.0,109223.0,376677.0,50672.0
2020,7,1,2,2202475.0,2162927.0,694650.0,20.6,20.2,189600.0,1278677.0,168616.0,80449.0,396993.0,48592.0
2020,7,2,2,2192902.0,2196678.0,695605.0,19.2,20.3,186046.0,1315027.0,172160.0,75636.0,398398.0,49411.0
2020,7,3,2,2150915.0,2262722.0,698088.0,18.3,20.4,171444.0,1393190.0,151036.0,106392.0,388590.0,52070.0
2020,7,4,2,1934212.0,2117020.0,788459.0,19.5,20.4,87853.0,1240708.0,306724.0,114542.0,312557.0,54636.0
2020,7,5,2,1851105.0,1889228.0,771954.0,21.4,20.5,54424.0,1062850.0,344336.0,103915.0,270850.0,52853.0
2020,7,6,2,2142987.0,2181604.0,736415.0,18.9,20.6,131265.0,1313924.0,241289.0,117282.0,326446.0,51398.0
2020,7,7,2,2200481.0,2186615.0,603228.0,18.9,20.6,167468.0,1415919.0,88357.0,128707.0,334346.0,51818.0
2020,7,8,2,2229743.0,2219760.0,630269.0,20.9,20.7,172337.0,1417154.0,107796.0,124031.0,346086.0,52356.0
2020,7,9,2,2265731.0,2228972.0,650237.0,23.1,20.7,171703.0,1407032.0,116153.0,122265.0,358406.0,53413.0
2020,7,10,2,2221851.0,2201788.0,618313.0,20.4,20.8,171464.0,1412011.0,157804.0,91349.0,314645.0,54515.0
2020,7,11,2,1954822.0,2140003.0,595603.0,19.4,20.9,172226.0,1372174.0,118087.0,125056.0,296114.0,56346.0
2020,7,12,2,1836216.0,2028479.0,596599.0,20.2,20.9,134238.0,1297642.0,147335.0,120591.0,272160.0,56513.0
2020,7,13,2,2037839.0,2214336.0,602182.0,21.2,20.9,169764.0,1442390.0,106508.0,124365.0,316406.0,54903.0
2020,7,14,2,1922769.0,2203335.0,552105.0,20.0,21.0,169464.0,1481766.0,94775.0,106704.0,296297.0,54329.0
2020,7,15,2,2164201.0,2264411.0,529303.0,18.6,21.0,198969.0,1536139.0,82566.0,74883.0,319003.0,52851.0
