,Code INSEE région,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW),Production (MW),Energies renouvelables (MW),Année,Mois,Jour,TMin (°C),TMax (°C),TMoy (°C)
210,11,307962.0,-144.0,0.0,280.0,472.0,427.0,8372.0,9407.0,9551.0,2016,07,29,17.9,25.74,21.82
211,11,271151.0,-154.0,0.0,97.0,501.0,418.0,9291.0,10153.0,10307.0,2016,07,30,15.86,23.34,19.6
212,11,253239.0,-132.0,0.0,105.0,596.0,430.0,7983.0,8982.0,9114.0,2016,07,31,15.76,25.06,20.41
213,11,291308.0,-141.0,0.0,127.0,636.0,425.0,6723.0,7770.0,7911.0,2016,08,01,13.16,24.28,18.72
214,11,296030.0,-141.0,0.0,498.0,231.0,423.0,6779.0,7790.0,7931.0,2016,08,02,15.64,22.5,19.07
215,11,295335.0,-148.0,0.0,493.0,401.0,424.0,6875.0,8045.0,8193.0,2016,08,03,17.42,25.66,21.54
216,11,292606.0,-144.0,0.0,117.0,356.0,414.0,6979.0,7722.0,7866.0,2016,08,04,15.96,21.82,18.89
217,11,285762.0,-169.0,0.0,157.0,588.0,425.0,7092.0,8093.0,8262.0,2016,08,05,13.06,23.0,18.03
218,11,259398.0,1030.0,0.0,95.0,682.0,404.0,7316.0,9527.0,8497.0,2016,08,06,12.06,25.0,18.53
219,11,247718.0,2675.0,0.0,58.0,807.0,401.0,7503.0,11444.0,8769.0,2016,08,07,13.42,29.5,21.46
220,11,278728.0,-127.0,0.0,139.0,397.0,385.0,7655.0,8449.0,8576.0,2016,08,08,16.32,22.26,19.29
221,11,277307.0,-106.0,0.0,246.0,666.0,384.0,7253.0,8443.0,8549.0,2016,08,09,12.2,22.54,17.37
222,11,276314.0,-136.0,0.0,321.0,429.0,381.0,7445.0,8440.0,8576.0,2016,08,10,9.86,19.14,14.5
223,11,277755.0,-154.0,0.0,185.0,505.0,389.0,6848.0,7773.0,7927.0,2016,08,11,8.9,22.92,15.91
224,11,280528.0,-155.0,0.0,73.0,636.0,384.0,6682.0,7620.0,7775.0,2016,08,12,13.02,27.16,20.09
225,11,253204.0,-118.0,0.0,94.0,770.0,357.0,6649.0,7752.0,7870.0,2016,08,13,14.06,28.82,21.44
226,11,238227.0,-131.0,0.0,296.0,755.0,333.0,6632.0,7885.0,8016.0,2016,08,14,13.94,27.32,20.63
227,11,251553.0,-154.0,0.0,329.0,734.0,217.0,6732.0,7858.0,8012.0,2016,08,15,14.2,27.88,21.04
228,11,285929.0,-149.0,0.0,212.0,677.0,194.0,6718.0,7652.0,7801.0,2016,08,16,14.42,30.18,22.3
229,11,291934.0,-145.0,0.0,136.0,665.0,192.0,6760.0,7608.0,7753.0,2016,08,17,15.64,30.22,22.93
230,11,291027.0,-119.0,0.0,228.0,337.0,214.0,6440.0,7100.0,7219.0,2016,08,18,17.64,23.32,20.48
231,11,285210.0,-147.0,0.0,171.0,357.0,244.0,5707.0,6332.0,6479.0,2016,08,19,16.86,23.54,20.2
232,11,252957.0,-171.0,0.0,549.0,737.0,262.0,5609.0,6986.0,7157.0,2016,08,20,14.4,24.54,19.47
233,11,240487.0,1343.0,0.0,548.0,483.0,260.0,5577.0,8211.0,6868.0,2016,08,21,13.36,21.72,17.54
234,11,293747.0,-155.0,0.0,34.0,754.0,241.0,5700.0,6574.0,6729.0,2016,08,22,15.0,28.26,21.63
235,11,309389.0,-171.0,0.0,311.0,744.0,254.0,5326.0,6464.0,6635.0,2016,08,23,16.36,32.18,24.27
236,11,323079.0,-103.0,0.0,189.0,727.0,263.0,5217.0,6293.0,6396.0,2016,08,24,18.28,35.88,27.08
237,11,331894.0,1064.0,0.0,48.0,673.0,282.0,5556.0,7623.0,6559.0,2016,08,25,19.06,36.32,27.69
238,11,331869.0,-152.0,0.0,35.0,649.0,280.0,5522.0,6334.0,6486.0,2016,08,26,20.06,33.98,27.02
239,11,300888.0,2359.0,0.0,115.0,649.0,284.0,5608.0,9015.0,6656.0,2016,08,27,19.14,34.2,26.67
240,11,275975.0,2749.0,0.0,447.0,707.0,252.0,5806.0,9961.0,7212.0,2016,08,28,18.7,27.46,23.08
241,11,319726.0,8506.0,0.0,201.0,311.0,255.0,5219.0,14492.0,5986.0,2016,08,29,16.98,23.78,20.38
242,11,328892.0,-151.0,0.0,228.0,643.0,256.0,5185.0,6161.0,6312.0,2016,08,30,13.72,26.26,19.99
243,11,334164.0,-160.0,0.0,114.0,581.0,274.0,5184.0,5993.0,6153.0,2016,08,31,14.4,28.14,21.27
244,11,330195.0,91.0,0.0,104.0,671.0,273.0,5548.0,6687.0,6596.0,2016,09,01,13.72,26.82,20.27
245,11,329084.0,-195.0,0.0,87.0,565.0,276.0,5631.0,6364.0,6559.0,2016,09,02,13.76,28.46,21.11
246,11,296807.0,-142.0,0.0,116.0,694.0,262.0,5595.0,6525.0,6667.0,2016,09,03,15.0,28.12,21.56
247,11,282629.0,-140.0,0.0,239.0,203.0,275.0,5660.0,6237.0,6377.0,2016,09,04,17.48,21.94,19.71
248,11,328924.0,1829.0,0.0,38.0,173.0,290.0,5842.0,8172.0,6343.0,2016,09,05,14.96,19.92,17.44
249,11,336911.0,1303.0,0.0,66.0,235.0,374.0,5735.0,7713.0,6410.0,2016,09,06,18.04,22.92,20.48
250,11,331973.0,3269.0,0.0,175.0,684.0,450.0,5680.0,10258.0,6989.0,2016,09,07,13.88,28.18,21.03
251,11,332035.0,1111.0,0.0,168.0,560.0,434.0,6708.0,8981.0,7870.0,2016,09,08,13.72,25.08,19.4
252,11,325595.0,-180.0,0.0,58.0,649.0,432.0,6527.0,7486.0,7666.0,2016,09,09,11.16,26.02,18.59
253,11,292236.0,-130.0,0.0,80.0,667.0,389.0,6993.0,7999.0,8129.0,2016,09,10,12.14,26.96,19.55
254,11,280733.0,-148.0,0.0,36.0,337.0,318.0,6664.0,7207.0,7355.0,2016,09,11,17.96,25.02,21.49
255,11,338311.0,10827.0,0.0,57.0,504.0,299.0,6217.0,17904.0,7077.0,2016,09,12,15.7,31.34,23.52
256,11,350326.0,6413.0,0.0,361.0,476.0,292.0,6281.0,13823.0,7410.0,2016,09,13,21.2,32.18,26.69
257,11,344555.0,9529.0,0.0,296.0,546.0,319.0,6074.0,16764.0,7235.0,2016,09,14,17.02,28.02,22.52
258,11,337206.0,8319.0,0.0,121.0,190.0,335.0,7138.0,16103.0,7784.0,2016,09,15,16.82,20.0,18.41
259,11,322958.0,1245.0,0.0,361.0,371.0,335.0,7275.0,9587.0,8342.0,2016,09,16,13.32,21.46,17.39
260,11,287951.0,-261.0,0.0,464.0,197.0,330.0,7389.0,8119.0,8380.0,2016,09,17,12.44,17.5,14.97
261,11,281691.0,946.0,0.0,203.0,246.0,335.0,7193.0,8923.0,7977.0,2016,09,18,11.16,21.56,16.36
262,11,327228.0,1094.0,0.0,171.0,247.0,346.0,7134.0,8992.0,7898.0,2016,09,19,14.38,19.52,16.95
263,11,332273.0,9505.0,0.0,52.0,320.0,365.0,6944.0,17186.0,7681.0,2016,09,20,14.54,20.46,17.5
264,11,333261.0,8336.0,0.0,6.0,534.0,370.0,7319.0,16565.0,8229.0,2016,09,21,9.02,22.26,15.64
265,11,331514.0,4748.0,0.0,35.0,448.0,373.0,7267.0,12871.0,8123.0,2016,09,22,10.18,23.46,16.82
266,11,327975.0,1884.0,0.0,54.0,480.0,351.0,7665.0,10434.0,8550.0,2016,09,23,13.02,23.82,18.42
267,11,291731.0,2510.0,0.0,248.0,636.0,330.0,8189.0,11913.0,9403.0,2016,09,24,10.68,24.48,17.58
268,11,280118.0,2337.0,0.0,348.0,271.0,332.0,8316.0,11604.0,9267.0,2016,09,25,13.36,19.88,16.62
269,11,331726.0,6887.0,0.0,149.0,368.0,329.0,7218.0,14951.0,8064.0,2016,09,26,9.14,20.28,14.71
270,11,339403.0,2212.0,0.0,84.0,546.0,325.0,6550.0,9717.0,7505.0,2016,09,27,10.04,22.98,16.51
271,11,339536.0,6795.0,0.0,124.0,367.0,313.0,6338.0,13937.0,7142.0,2016,09,28,14.78,23.34,19.06
272,11,339854.0,2925.0,0.0,385.0,332.0,310.0,6954.0,10906.0,7981.0,2016,09,29,13.26,21.88,17.57
273,11,336694.0,6630.0,0.0,27.0,223.0,303.0,7390.0,14573.0,7943.0,2016,09,30,13.52,17.66,15.59
274,11,305121.0,-126.0,0.0,312.0,518.0,309.0,8616.0,9629.0,9755.0,2016,10,01,11.46,18.44,14.95
275,11,296331.0,1526.0,0.0,284.0,510.0,328.0,8298.0,10946.0,9420.0,2016,10,02,8.94,17.86,13.4
276,11,348902.0,19735.0,0.0,127.0,697.0,349.0,7102.0,28010.0,8275.0,2016,10,03,5.66,18.72,12.19
277,11,354623.0,21371.0,0.0,645.0,694.0,341.0,7303.0,30354.0,8983.0,2016,10,04,8.32,19.64,13.98
278,11,354464.0,17376.0,0.0,834.0,685.0,328.0,6755.0,25978.0,8602.0,2016,10,05,8.98,17.52,13.25
279,11,368559.0,10253.0,0.0,810.0,695.0,330.0,6961.0,19049.0,8796.0,2016,10,06,5.02,15.32,10.17
280,11,379521.0,11575.0,0.0,421.0,335.0,372.0,7018.0,19721.0,8146.0,2016,10,07,8.42,14.62,11.52
281,11,339788.0,112.0,0.0,201.0,509.0,293.0,6926.0,8041.0,7929.0,2016,10,08,9.48,16.82,13.15
282,11,333675.0,-190.0,0.0,138.0,639.0,400.0,6690.0,7677.0,7867.0,2016,10,09,4.38,15.88,10.13
283,11,405572.0,15221.0,0.0,56.0,479.0,364.0,6129.0,22249.0,7028.0,2016,10,10,2.84,14.62,8.73
284,11,420310.0,25499.0,0.0,188.0,550.0,412.0,6044.0,32693.0,7194.0,2016,10,11,4.62,13.26,8.94
285,11,421759.0,17431.0,0.0,542.0,638.0,380.0,6100.0,25091.0,7660.0,2016,10,12,3.2,14.34,8.77
286,11,433204.0,15932.0,0.0,536.0,365.0,361.0,6348.0,23542.0,7610.0,2016,10,13,5.02,11.02,8.02
287,11,421764.0,21127.0,0.0,80.0,286.0,393.0,6376.0,28262.0,7135.0,2016,10,14,8.86,12.68,10.77
288,11,367246.0,6064.0,0.0,392.0,585.0,402.0,6184.0,13627.0,7563.0,2016,10,15,7.38,17.68,12.53
289,11,338679.0,5485.0,0.0,313.0,608.0,393.0,5781.0,12580.0,7095.0,2016,10,16,8.3,21.32,14.81
290,11,380697.0,861.0,0.0,74.0,442.0,344.0,5443.0,7164.0,6303.0,2016,10,17,10.8,18.24,14.52
291,11,398221.0,3409.0,0.0,308.0,456.0,232.0,5656.0,10061.0,6652.0,2016,10,18,7.76,16.2,11.98
292,11,413340.0,6544.0,0.0,309.0,385.0,192.0,5961.0,13391.0,6847.0,2016,10,19,6.64,13.52,10.08
293,11,410471.0,5727.0,0.0,260.0,379.0,189.0,6472.0,13027.0,7300.0,2016,10,20,8.2,13.86,11.03
294,11,406947.0,9610.0,0.0,129.0,362.0,191.0,6489.0,16781.0,7171.0,2016,10,21,8.4,13.74,11.07
295,11,374441.0,9979.0,0.0,89.0,457.0,188.0,7018.0,17731.0,7752.0,2016,10,22,5.48,12.94,9.21
296,11,368443.0,196.0,0.0,410.0,429.0,189.0,6895.0,8119.0,7923.0,2016,10,23,4.14,12.66,8.4
297,11,410745.0,13874.0,0.0,25.0,258.0,200.0,6225.0,20582.0,6708.0,2016,10,24,9.82,13.84,11.83
298,11,404264.0,13563.0,0.0,13.0,257.0,313.0,6439.0,20585.0,7022.0,2016,10,25,10.82,14.42,12.62
299,11,405449.0,12529.0,0.0,32.0,331.0,332.0,6752.0,19976.0,7447.0,2016,10,26,9.5,13.22,11.36
300,11,408023.0,10213.0,0.0,10.0,404.0,331.0,6834.0,17792.0,7579.0,2016,10,27,7.06,15.08,11.07
301,11,404154.0,12595.0,0.0,35.0,354.0,314.0,7146.0,20444.0,7849.0,2016,10,28,5.74,14.06,9.9
302,11,361260.0,2280.0,0.0,299.0,221.0,340.0,7153.0,10293.0,8013.0,2016,10,29,10.96,13.58,12.27
303,11,344402.0,1521.0,0.0,457.0,540.0,363.0,7168.0,10049.0,8528.0,2016,10,30,7.2,17.2,12.2
304,11,375318.0,7537.0,0.0,326.0,521.0,432.0,7111.0,15927.0,8390.0,2016,10,31,7.0,17.78,12.39
305,11,369626.0,18249.0,0.0,37.0,229.0,428.0,6843.0,25786.0,7537.0,2016,11,01,5.08,13.78,9.43
306,11,418903.0,31833.0,0.0,109.0,183.0,415.0,7131.0,39671.0,7838.0,2016,11,02,6.92,12.62,9.77
307,11,452233.0,37204.0,0.0,76.0,269.0,418.0,6768.0,44735.0,7531.0,2016,11,03,0.48,11.82,6.15
308,11,465614.0,42093.0,0.0,50.0,113.0,457.0,7003.0,49716.0,7623.0,2016,11,04,2.88,8.1,5.49
309,11,412966.0,27968.0,0.0,159.0,199.0,496.0,6584.0,35406.0,7438.0,2016,11,05,6.46,11.2,8.83
310,11,409397.0,24760.0,0.0,145.0,225.0,469.0,7127.0,32726.0,7966.0,2016,11,06,3.2,9.24,6.22
311,11,511609.0,51145.0,0.0,350.0,81.0,382.0,6644.0,58602.0,7457.0,2016,11,07,0.94,4.46,2.7
312,11,514525.0,61056.0,0.0,193.0,180.0,453.0,6713.0,68595.0,7539.0,2016,11,08,1.56,7.78,4.67
313,11,502062.0,44345.0,0.0,902.0,100.0,487.0,6777.0,52611.0,8266.0,2016,11,09,4.74,9.82,7.28
314,11,482617.0,38130.0,0.0,739.0,133.0,469.0,6926.0,46397.0,8267.0,2016,11,10,6.38,10.38,8.38
315,11,435385.0,34121.0,0.0,372.0,201.0,444.0,7153.0,42291.0,8170.0,2016,11,11,4.08,9.66,6.87
316,11,466884.0,33280.0,0.0,183.0,156.0,385.0,6945.0,40949.0,7669.0,2016,11,12,-1.06,6.66,2.8
317,11,434972.0,29282.0,0.0,207.0,92.0,361.0,6983.0,36925.0,7643.0,2016,11,13,5.22,9.52,7.37
318,11,483583.0,51548.0,0.0,86.0,133.0,329.0,6473.0,58569.0,7021.0,2016,11,14,5.48,8.36,6.92
319,11,473406.0,54514.0,0.0,224.0,86.0,404.0,6607.0,61835.0,7321.0,2016,11,15,7.16,12.38,9.77
320,11,448279.0,39343.0,0.0,525.0,82.0,528.0,6801.0,47279.0,7936.0,2016,11,16,11.38,12.42,11.9
321,11,436901.0,31615.0,0.0,1074.0,151.0,528.0,7842.0,41210.0,9595.0,2016,11,17,10.06,13.58,11.82
322,11,443354.0,30790.0,0.0,1113.0,194.0,516.0,7926.0,40539.0,9749.0,2016,11,18,7.08,10.92,9.0
323,11,434105.0,18717.0,0.0,756.0,215.0,480.0,7590.0,27758.0,9041.0,2016,11,19,3.78,11.36,7.57
324,11,402687.0,18019.0,0.0,1116.0,109.0,471.0,7752.0,27467.0,9448.0,2016,11,20,7.42,12.9,10.16
325,11,434907.0,24080.0,0.0,998.0,104.0,432.0,7165.0,32779.0,8699.0,2016,11,21,10.9,16.2,13.55
326,11,453275.0,44576.0,0.0,451.0,122.0,399.0,6802.0,52350.0,7774.0,2016,11,22,8.5,11.78,10.14
327,11,446132.0,31588.0,0.0,363.0,150.0,306.0,6934.0,39341.0,7753.0,2016,11,23,8.12,14.64,11.38
328,11,442488.0,16982.0,0.0,507.0,119.0,186.0,7329.0,25123.0,8141.0,2016,11,24,8.88,12.88,10.88
329,11,463914.0,24115.0,0.0,406.0,60.0,78.0,7358.0,32017.0,7902.0,2016,11,25,7.06,9.44,8.25
330,11,423165.0,19206.0,0.0,72.0,94.0,107.0,7720.0,27199.0,7993.0,2016,11,26,7.68,9.96,8.82
331,11,421072.0,19311.0,0.0,373.0,171.0,131.0,7683.0,27669.0,8358.0,2016,11,27,4.12,8.8,6.46
332,11,503130.0,37867.0,0.0,1124.0,249.0,239.0,7444.0,46923.0,9056.0,2016,11,28,2.56,6.64,4.6
333,11,557748.0,44523.0,0.0,668.0,247.0,271.0,7231.0,52940.0,8417.0,2016,11,29,-2.04,4.32,1.14
334,11,580527.0,50538.0,0.0,21.0,236.0,268.0,7014.0,58077.0,7539.0,2016,11,30,-3.94,6.74,1.4
335,11,581512.0,56110.0,0.0,2.0,253.0,322.0,7204.0,63891.0,7781.0,2016,12,01,-4.32,6.96,1.32
336,11,553625.0,42139.0,0.0,104.0,54.0,395.0,7588.0,50280.0,8141.0,2016,12,02,-0.94,6.3,2.68
337,11,483547.0,21156.0,0.0,519.0,249.0,368.0,7607.0,29899.0,8743.0,2016,12,03,2.74,6.7,4.72
338,11,502220.0,19323.0,0.0,315.0,240.0,472.0,7760.0,28110.0,8787.0,2016,12,04,-1.6,5.18,1.79
339,11,550688.0,40517.0,0.0,119.0,229.0,510.0,7676.0,49051.0,8534.0,2016,12,05,-0.74,8.98,4.12
340,11,545781.0,40481.0,0.0,11.0,207.0,471.0,7556.0,48726.0,8245.0,2016,12,06,-0.0,10.58,5.29
341,11,540587.0,41981.0,0.0,77.0,187.0,527.0,7305.0,50077.0,8096.0,2016,12,07,1.26,10.5,5.88
342,11,538440.0,27088.0,0.0,230.0,194.0,471.0,7549.0,35532.0,8444.0,2016,12,08,0.04,10.32,5.18
343,11,521281.0,33148.0,0.0,138.0,193.0,529.0,7348.0,41356.0,8208.0,2016,12,09,1.6,11.12,6.36
344,11,492689.0,20389.0,0.0,188.0,111.0,546.0,7505.0,28739.0,8350.0,2016,12,10,1.3,7.84,4.57
345,11,456878.0,25979.0,0.0,148.0,149.0,491.0,7553.0,34320.0,8341.0,2016,12,11,3.46,10.5,6.98
346,11,528842.0,38023.0,0.0,81.0,50.0,441.0,7001.0,45596.0,7573.0,2016,12,12,2.7,5.76,4.23
347,11,522723.0,36286.0,0.0,122.0,59.0,458.0,7026.0,43951.0,7665.0,2016,12,13,4.78,8.6,6.69
348,11,519428.0,36724.0,0.0,99.0,220.0,475.0,7384.0,44902.0,8178.0,2016,12,14,2.56,9.82,6.19
349,11,528090.0,42755.0,0.0,97.0,200.0,450.0,7330.0,50832.0,8077.0,2016,12,15,0.42,8.76,4.59
350,11,498476.0,36268.0,0.0,122.0,145.0,461.0,7816.0,44812.0,8544.0,2016,12,16,4.8,10.86,7.83
351,11,477452.0,21707.0,0.0,37.0,155.0,440.0,7579.0,29918.0,8211.0,2016,12,17,0.94,8.42,4.68
352,11,475896.0,21568.0,0.0,29.0,19.0,400.0,7835.0,29851.0,8283.0,2016,12,18,2.5,3.68,3.09
353,11,530300.0,41211.0,0.0,195.0,45.0,401.0,7249.0,49101.0,7890.0,2016,12,19,2.22,6.22,4.22
354,11,530323.0,44385.0,0.0,76.0,94.0,405.0,7241.0,52201.0,7816.0,2016,12,20,2.72,6.4,4.56
355,11,535945.0,39622.0,0.0,383.0,102.0,384.0,7258.0,47749.0,8127.0,2016,12,21,0.74,7.18,3.96
356,11,503886.0,40504.0,0.0,365.0,25.0,350.0,6908.0,48152.0,7648.0,2016,12,22,5.62,8.56,7.09
357,11,501191.0,27484.0,0.0,207.0,46.0,506.0,7487.0,35730.0,8246.0,2016,12,23,1.12,8.24,4.68
358,11,433176.0,20091.0,0.0,466.0,99.0,516.0,7509.0,28681.0,8590.0,2016,12,24,5.52,9.4,7.46
359,11,393297.0,18826.0,0.0,462.0,55.0,519.0,7466.0,27328.0,8502.0,2016,12,25,7.1,10.52,8.81
360,11,429246.0,19646.0,0.0,274.0,98.0,509.0,7122.0,27649.0,8003.0,2016,12,26,7.28,11.28,9.28
361,11,483172.0,25057.0,0.0,255.0,201.0,492.0,7039.0,33044.0,7987.0,2016,12,27,-0.62,7.68,3.53
362,11,501347.0,26082.0,0.0,497.0,223.0,451.0,7529.0,34782.0,8700.0,2016,12,28,-0.06,7.78,3.86
363,11,535017.0,27277.0,0.0,142.0,156.0,466.0,7317.0,35358.0,8081.0,2016,12,29,-1.5,2.96,0.73
364,11,561479.0,31543.0,0.0,0.0,64.0,457.0,7505.0,39569.0,8026.0,2016,12,30,-3.72,-1.74,-2.73
365,11,553344.0,25459.0,0.0,0.0,40.0,449.0,7474.0,33422.0,7963.0,2016,12,31,-4.18,-2.72,-3.45
366,11,538676.0,24444.0,0.0,0.0,38.0,414.0,7377.0,32273.0,7829.0,2017,01,01,-4.62,0.66,-1.98
367,11,587121.0,27171.0,0.0,49.0,44.0,438.0,7130.0,34832.0,7661.0,2017,01,02,-1.12,1.98,0.43
368,11,603003.0,61768.0,0.0,13.0,44.0,434.0,7318.0,69577.0,7809.0,2017,01,03,-0.62,1.88,0.63
369,11,589437.0,60078.0,0.0,304.0,47.0,445.0,7190.0,68064.0,7986.0,2017,01,04,-0.32,5.54,2.61
370,11,577904.0,51786.0,0.0,230.0,179.0,458.0,7187.0,59840.0,8054.0,2017,01,05,0.46,6.38,3.42
371,11,601420.0,56712.0,0.0,126.0,223.0,459.0,7196.0,64716.0,8004.0,2017,01,06,-3.66,1.98,-0.84
372,11,587384.0,39895.0,0.0,47.0,45.0,454.0,7288.0,47729.0,7834.0,2017,01,07,-5.32,3.64,-0.84
373,11,516856.0,27465.0,0.0,24.0,69.0,466.0,7126.0,35150.0,7685.0,2017,01,08,0.26,7.22,3.74
374,11,541141.0,38148.0,0.0,273.0,44.0,475.0,6888.0,45828.0,7680.0,2017,01,09,4.02,7.68,5.85
375,11,535451.0,42806.0,0.0,294.0,108.0,521.0,6750.0,50479.0,7673.0,2017,01,10,2.88,7.62,5.25
376,11,524485.0,37649.0,0.0,612.0,39.0,506.0,6751.0,45557.0,7908.0,2017,01,11,4.36,10.42,7.39
377,11,525282.0,44983.0,0.0,733.0,50.0,530.0,6802.0,53098.0,8115.0,2017,01,12,5.38,8.54,6.96
378,11,556112.0,37987.0,0.0,1031.0,137.0,533.0,6244.0,45932.0,7945.0,2017,01,13,0.8,5.3,3.05
379,11,526510.0,38263.0,0.0,471.0,133.0,491.0,6648.0,46006.0,7743.0,2017,01,14,-0.04,4.26,2.11
380,11,529025.0,38052.0,0.0,122.0,79.0,593.0,6680.0,45526.0,7474.0,2017,01,15,-0.74,3.58,1.42
381,11,579892.0,54081.0,0.0,147.0,116.0,516.0,6673.0,61533.0,7452.0,2017,01,16,0.46,2.9,1.68
382,11,613255.0,62676.0,0.0,627.0,241.0,534.0,6591.0,70669.0,7993.0,2017,01,17,-3.56,-0.08,-1.82
383,11,641844.0,101441.0,0.0,930.0,285.0,573.0,6913.0,110142.0,8701.0,2017,01,18,-4.5,0.58,-1.96
384,11,644735.0,110419.0,0.0,500.0,281.0,576.0,6855.0,118631.0,8212.0,2017,01,19,-4.82,0.34,-2.24
385,11,642421.0,103814.0,0.0,250.0,273.0,576.0,6891.0,111804.0,7990.0,2017,01,20,-5.06,0.88,-2.09
386,11,604055.0,44783.0,0.0,63.0,259.0,538.0,7177.0,52820.0,8037.0,2017,01,21,-6.82,2.46,-2.18
387,11,575914.0,31278.0,0.0,164.0,277.0,461.0,7289.0,39469.0,8191.0,2017,01,22,-5.38,5.02,-0.18
388,11,638989.0,57726.0,0.0,171.0,185.0,442.0,6776.0,65300.0,7574.0,2017,01,23,-3.72,0.08,-1.82
389,11,642229.0,90559.0,0.0,4.0,49.0,411.0,6957.0,97980.0,7421.0,2017,01,24,-3.4,1.28,-1.06
390,11,639377.0,96675.0,0.0,190.0,43.0,409.0,6567.0,103884.0,7209.0,2017,01,25,-1.86,-0.24,-1.05
391,11,641630.0,98946.0,0.0,345.0,297.0,405.0,6866.0,106859.0,7913.0,2017,01,26,-5.6,2.5,-1.55
392,11,596836.0,56292.0,0.0,762.0,134.0,387.0,6846.0,64421.0,8129.0,2017,01,27,-1.52,8.94,3.71
393,11,499103.0,23316.0,0.0,566.0,102.0,379.0,7072.0,31435.0,8119.0,2017,01,28,5.72,9.66,7.69
394,11,488860.0,20467.0,0.0,492.0,85.0,403.0,7063.0,28510.0,8043.0,2017,01,29,2.1,8.04,5.07
395,11,515148.0,27847.0,0.0,604.0,48.0,384.0,6802.0,35685.0,7838.0,2017,01,30,5.7,10.76,8.23
396,11,481651.0,31919.0,0.0,126.0,81.0,455.0,7172.0,39753.0,7834.0,2017,01,31,9.44,12.2,10.82
397,11,469060.0,23091.0,0.0,375.0,118.0,532.0,7482.0,31598.0,8507.0,2017,02,01,8.32,12.24,10.28
398,11,470558.0,19534.0,0.0,697.0,96.0,548.0,7262.0,28137.0,8603.0,2017,02,02,6.94,12.72,9.83
399,11,466596.0,19886.0,0.0,1004.0,217.0,499.0,7060.0,28666.0,8780.0,2017,02,03,6.8,11.48,9.14
400,11,455685.0,20101.0,0.0,789.0,75.0,534.0,7108.0,28607.0,8506.0,2017,02,04,5.0,7.7,6.35
401,11,438223.0,19981.0,0.0,473.0,147.0,512.0,7009.0,28122.0,8141.0,2017,02,05,3.68,11.04,7.36
402,11,496909.0,40257.0,0.0,421.0,170.0,476.0,6621.0,47945.0,7688.0,2017,02,06,4.4,8.76,6.58
403,11,497409.0,38533.0,0.0,358.0,124.0,498.0,6777.0,46290.0,7757.0,2017,02,07,4.84,10.92,7.88
404,11,509531.0,42732.0,0.0,223.0,129.0,465.0,6860.0,50409.0,7677.0,2017,02,08,2.76,7.7,5.23
405,11,527152.0,52456.0,0.0,204.0,155.0,529.0,6913.0,60257.0,7801.0,2017,02,09,2.68,6.12,4.4
406,11,547615.0,57142.0,0.0,238.0,117.0,537.0,7391.0,65425.0,8283.0,2017,02,10,0.06,2.74,1.4
407,11,534199.0,28128.0,0.0,36.0,50.0,529.0,7291.0,36034.0,7906.0,2017,02,11,-1.24,0.78,-0.23
408,11,499631.0,25217.0,0.0,473.0,125.0,553.0,7366.0,33734.0,8517.0,2017,02,12,-0.72,8.34,3.81
409,11,515910.0,24511.0,0.0,947.0,410.0,574.0,6915.0,33357.0,8846.0,2017,02,13,2.4,9.86,6.13
410,11,509903.0,20321.0,0.0,543.0,140.0,576.0,7025.0,28605.0,8284.0,2017,02,14,3.42,13.12,8.27
411,11,460838.0,19621.0,0.0,251.0,400.0,598.0,7330.0,28200.0,8579.0,2017,02,15,5.46,16.78,11.12
412,11,452124.0,19456.0,0.0,17.0,151.0,588.0,7300.0,27512.0,8056.0,2017,02,16,6.38,12.46,9.42
413,11,464557.0,20303.0,0.0,8.0,247.0,584.0,7347.0,28489.0,8186.0,2017,02,17,3.74,10.76,7.25
414,11,445614.0,20508.0,0.0,140.0,351.0,591.0,7223.0,28813.0,8305.0,2017,02,18,0.62,11.46,6.04
415,11,443796.0,20519.0,0.0,48.0,310.0,584.0,7124.0,28585.0,8066.0,2017,02,19,-0.98,11.9,5.46
416,11,473426.0,20676.0,0.0,329.0,96.0,577.0,7198.0,28876.0,8200.0,2017,02,20,6.88,11.6,9.24
417,11,456566.0,21820.0,0.0,478.0,91.0,573.0,7325.0,30287.0,8467.0,2017,02,21,9.82,12.24,11.03
418,11,453289.0,19418.0,0.0,807.0,86.0,566.0,7277.0,28154.0,8736.0,2017,02,22,9.78,12.0,10.89
419,11,457159.0,21396.0,0.0,1096.0,114.0,569.0,7469.0,30644.0,9248.0,2017,02,23,8.46,12.08,10.27
420,11,472803.0,20456.0,0.0,531.0,335.0,535.0,7111.0,28968.0,8512.0,2017,02,24,3.72,9.36,6.54
421,11,448590.0,20652.0,0.0,271.0,446.0,556.0,7409.0,29334.0,8682.0,2017,02,25,-1.1,11.66,5.28
422,11,410713.0,19610.0,0.0,808.0,181.0,563.0,7729.0,28891.0,9281.0,2017,02,26,5.08,12.28,8.68
423,11,461344.0,19224.0,0.0,1350.0,99.0,558.0,7573.0,28804.0,9580.0,2017,02,27,7.74,12.1,9.92
424,11,498669.0,22514.0,0.0,1442.0,213.0,532.0,7160.0,31861.0,9347.0,2017,02,28,3.92,8.86,6.39
